
0.884, 3.9999815325606987, -4.6088290489526124e-08
0.919, 3.9999806513752119, -4.6465941373708301e-08
0.9520000000000001, 3.9999804307750475, 2.9852004225871398e-07
0.9860000000000001, 3.9999806879812776, 3.284913511658585e-07
1.019, 3.9999806882012403, 3.439625998052887e-07
1.053, 4.0004454306047474, 5.0673134603411981e-07
1.086, 4.0017641848521537, 4.7954058247574004e-07
1.119, 4.0039389961713514, 3.5237806559281549e-07
1.153, 4.0070682135939482, 3.7111800338396608e-08
1.186, 4.0109466973944325, -3.6240969574168294e-07
1.219, 4.0156065147832543, -6.4855758137791708e-07
1.2530000000000001, 4.0207114259393064, -8.8416997667241782e-07
1.2850000000000001, 4.025666530002824, -1.0955952679346911e-06
1.318, 4.0306211443510049, -1.3552425125018935e-06
1.353, 4.0357247390628777, -1.5771179741787706e-06
1.3860000000000001, 4.0406762332564039, -1.8987571047522393e-06
1.4180000000000001, 4.0456192100643458, -2.6146233679388603e-06
1.452, 4.05066730505935, -3.0119087067519932e-06
1.486, 4.0555968551059483, -3.1005787100956407e-06
1.5190000000000001, 4.0605431179546576, -3.2909121372929684e-06
1.552, 4.065638361909194, -3.6645727615654074e-06
1.585, 4.0705840815508205, -3.9798595661409665e-06
1.6179999999999999, 4.0755304253650344, -4.2965220267786193e-06
1.653, 4.0806274010555788, -4.6857076953589297e-06
1.686, 4.0855752272459069, -5.1178648477169861e-06
1.719, 4.0905238324580644, -5.5781557716598946e-06
1.7530000000000001, 4.09562323193102, -6.0878984100813005e-06
1.786, 4.1005734808154415, -6.6203264699549764e-06
1.818, 4.105524579073097, -7.1933632284181061e-06
1.8530000000000002, 4.1106266284145834, -7.829193685962333e-06
1.8860000000000001, 4.1155795318244435, -8.4937084598643649e-06
1.9180000000000001, 4.1205333415131156, -9.2123186334267242e-06
1.952, 4.1256381567164464, -1.0008643257606072e-05
1.985, 4.1305931599310712, -1.0822897073296169e-05
2.018, 4.1355474674833417, -1.1669331958345145e-05
2.053, 4.1405816401297084, -1.2617784326553945e-05
2.086, 4.145358047979804, -1.385904811590711e-05
2.118, 4.1500484206241754, -1.4933323189703225e-05
2.153, 4.1547834093441978, -1.722359194361238e-05
2.186, 4.1592118954987063, -1.8225342290562806e-05
2.219, 4.1635423523413273, -1.9370868080603378e-05
2.253, 4.1679053553328504, -2.0743703397738416e-05
2.285, 4.1720546609233446, -2.1969169806982371e-05
2.319, 4.1761194864169946, -2.3097452484354218e-05
2.352, 4.1802279921697574, -2.4185453789694545e-05
2.386, 4.1841462310225905, -2.5180345520815131e-05
2.419, 4.1879930603161917, -2.6141669445044439e-05
2.453, 4.1918895946437571, -2.7109371583588959e-05
2.485, 4.1956125493846885, -2.8031492370336651e-05
